Age,Nuclear,Mito,Diet,Track_ID,Unnamed: 0,Dt,Dx,Dy,Rack,Rack_rep,Time,Track_xmean,Type_rep,Unnamed: 0.1,Velo_inst,Velo_mean_cm_sec,Velo_median_cm_sec,x,y
young,3,C,V,1170,773049.0,1.0,0.0006822103978301186,0.058940555811686224,1.0,1.0,203.0,,1.0,16623.0,0.8841083371752934,0.8314054922510945,0.8841083371752934,25.12108387742394,12.775005941467125
young,3,C,V,1178,773262.0,1.0,-0.0027663657462575486,0.09405456240441268,1.0,1.0,18.0,,1.0,16836.0,1.4108184360661902,1.0406922813825972,1.4108184360661902,27.13389670166725,21.200440065082077
young,3,C,V,1179,773289.5,1.0,0.0014364343844555096,0.0715220915520085,1.0,1.0,21.5,,1.0,16863.5,1.0728313732801276,0.4921637866267253,1.0728313732801276,27.24494972382785,7.986524176930139
young,3,C,V,1181,773321.0,1.0,9.054109420425506e-05,0.014031593521871777,1.0,1.0,29.0,,1.0,16895.0,0.21047390282807665,0.44527938759168695,0.21047390282807665,27.243749687606677,8.416193128796259
young,3,C,V,1183,773350.0,1.0,-0.0011457308583029402,0.06713538075302061,1.0,1.0,31.0,,1.0,16924.0,1.0070307112953092,1.0691928861843023,1.0070307112953092,27.130642086501798,21.15958968088093
young,3,C,V,1184,773375.0,1.0,-0.0009439167897546952,-0.03129615272191444,1.0,1.0,25.0,,1.0,16949.0,-0.4694422908287166,-0.7056361884841387,-0.4694422908287166,27.225734739355197,12.45070166376951
young,3,C,V,1185,773413.0,1.0,0.0013228371488747115,-0.027756419288222922,1.0,1.0,41.0,,1.0,16987.0,-0.41634628932334383,-0.4020266010903785,-0.41634628932334383,27.174324378494465,14.613834273146608
young,3,C,V,1186,773595.5,1.0,0.0004059861723888503,0.0719503728199733,1.0,1.0,169.5,,1.0,17169.5,1.0792555922995994,1.0522524393472523,1.0792555922995994,22.931305440576395,17.585618244673793
young,3,C,V,1187,773765.5,2.0,-0.0034011725658871232,-0.023967239008765517,1.0,1.0,37.0,,1.0,17339.5,-0.3595085851314828,-0.44254709308841655,-0.3595085851314828,27.12373391560524,17.969547771217393
young,3,C,V,1190,773797.0,1.0,-0.0011172119736446717,-0.011434460231857457,1.0,1.0,45.0,,1.0,17371.0,-0.1715169034778619,-0.357317911363908,-0.17151690347786186,27.162469773743982,15.378358021277087
young,3,C,V,1193,773830.5,1.0,-0.0010170546042260753,-0.008698396902229177,1.0,1.0,55.5,,1.0,17404.5,-0.13047595353343766,0.44687483936594224,-0.13047595353343766,27.24659727938748,8.462454648475529
young,3,C,V,1197,773853.5,1.0,-0.004157247229528593,0.11039368462615153,1.0,1.0,57.5,,1.0,17427.5,1.6559052693922731,1.1616732190970742,1.6559052693922731,27.248349765727873,6.910306316986849
young,3,C,V,1201,773869.0,1.0,0.00409741327220381,-0.08475127680616623,1.0,1.0,68.0,,1.0,17443.0,-1.2712691520924935,-0.8448584465762093,-1.2712691520924937,27.18674271018493,14.045774879671473
young,3,C,V,1205,773884.5,1.0,-0.0014147204119261405,-0.1334554619406294,1.0,1.0,75.5,,1.0,17458.5,-2.001831929109441,-0.9680729144566756,-2.001831929109441,27.22966607146303,11.248631301176346
young,3,C,V,1214,774004.0,1.0,0.0009630750175464442,0.06361593393111242,1.0,1.0,213.0,,1.0,17578.0,0.9542390089666863,0.9175878099222532,0.9542390089666865,24.09380608771637,17.709677905251638
young,3,C,V,1216,774118.0,1.5,-0.00022188406122936,0.43347257449031584,1.0,1.0,107.0,,1.0,17692.0,6.502088617354737,6.502088617354738,6.502088617354738,27.254962009952944,7.869860161737679
young,3,C,V,1230,774203.0,1.0,0.0008736815977528067,0.07509887397918025,1.0,1.0,242.0,,1.0,17777.0,1.1264831096877037,1.1371937541548496,1.1264831096877037,23.258429617782006,10.99334001883256
young,3,C,V,1236,774397.0,1.0,-0.0008494653636361704,0.05703576951573641,1.0,1.0,294.0,,1.0,17971.0,0.8555365427360462,0.7384127557030156,0.8555365427360462,26.159859993114228,11.230412293610758
young,3,C,V,1263,774547.0,1.0,-0.0012793006674769458,0.0327896689485403,1.0,1.0,365.0,,1.0,18121.0,0.49184503422810444,0.4820630962786942,0.4918450342281045,23.696288799205536,19.536884486368876
young,3,C,V,1271,774626.0,1.0,-0.00014894535539866638,0.04740906413409096,1.0,1.0,365.0,,1.0,18200.0,0.7111359620113644,0.6410485391712257,0.7111359620113644,24.225104011731343,9.239230199760069
young,3,C,V,1279,774705.0,1.0,0.0043782839707535715,0.04096769227930164,1.0,1.0,365.0,,1.0,18279.0,0.6145153841895246,0.5714291059200673,0.6145153841895246,23.058831309044447,6.401199021770908
young,3,C,V,1296,789384.0,1.0,0.00025753442251996717,0.001993141116631847,1.0,2.0,190.0,,1.0,14639.0,0.029897116749477703,0.05833446786673111,0.029897116749477707,25.074251908423623,31.585492465266984
young,3,C,V,1300,789625.5,1.0,-0.00030598559560601757,0.02863243988275599,1.0,2.0,54.5,,1.0,14880.5,0.42948659824133983,0.4220401314097749,0.42948659824133983,23.74546296390962,29.382604265938966
young,3,C,V,1305,789753.0,1.0,0.0014194413753081392,0.05288132536733592,1.0,2.0,76.0,,1.0,15008.0,0.7932198805100388,0.803390010102885,0.7932198805100388,26.032721905270986,27.6225505235146
young,3,C,V,1309,789909.0,1.0,0.0007122350590069715,0.08219593706933104,1.0,2.0,84.0,,1.0,15164.0,1.2329390560399656,1.0588413009012174,1.2329390560399656,23.043082906651225,26.521908203821834
young,3,C,V,1312,790010.5,1.0,0.0137488693322787,0.08508962491616856,1.0,2.0,21.5,,1.0,15265.5,1.2763443737425284,1.2587825158200234,1.2763443737425284,23.990231814777122,28.201458798008566
young,3,C,V,1315,790232.5,1.0,-0.00033856699312906363,0.07295640090836386,1.0,2.0,203.5,,1.0,15487.5,1.094346013625458,0.9646433427033748,1.094346013625458,25.289530940690767,11.263473046041504
young,3,C,V,1326,790460.0,1.0,0.006434935823497412,0.08206256726218086,1.0,2.0,43.0,,1.0,15715.0,1.230938508932713,1.2196495383780053,1.2309385089327127,23.077003346138447,28.75439204171232
young,3,C,V,1330,790524.5,1.0,7.551777106584723e-05,0.06512733210618292,1.0,2.0,66.5,,1.0,15779.5,0.976909981592744,0.8994385606825105,0.976909981592744,25.865478199352047,26.37338716166205
